TARGET,Id
low,36352
low,4804
low,4755
low,22149
low,13961
low,14796
medium,20738
low,8385
low,229
low,34865
low,3536
low,36270
low,26512
low,41771
low,4479
low,10946
low,36919
low,25012
low,34474
low,16068
low,41068
low,21206
low,2281
low,37918
low,18403
low,5536
low,11922
low,29023
low,2394
low,29071
low,47237
low,15035
low,37999
low,6880
low,34784
low,25581
low,18587
low,44766
low,31976
low,47601
low,35426
low,2387
low,28797
low,26677
low,4047
low,7755
low,7586
low,17861
low,43720
low,32202
low,6354
low,30700
low,32920
low,26720
low,21006
low,44414
low,40452
medium,20690
low,48434
low,48699
low,42392
low,4436
low,38315
low,47689
low,32515
low,48583
low,39438
low,19197
low,41925
low,7932
low,34096
low,1969
low,39010
low,27220
low,8659
low,27987
medium,23153
low,1876
low,13405
low,42188
low,12414
low,9467
low,30323
low,21414
low,20397
low,13803
low,36304
low,17335
low,8996
low,23437
low,32099
low,1192
low,10825
low,36056
low,35067
low,43490
low,19671
low,9227
low,45766
low,4653
low,40346
low,20553
low,29902
low,11230
low,40710
low,26545
low,36050
low,25400
low,39307
low,45730
low,42044
low,20395
low,3147
low,14710
low,40781
low,10569
low,20724
low,14802
low,36063
low,36570
low,2550
low,14561
low,4177
low,45838
low,32875
low,42509
low,22227
low,21887
low,38959
low,40005
low,29172
low,30590
low,43400
low,2066
low,33754
low,35022
low,46801
low,38277
low,12290
low,21991
low,46997
low,30970
low,44713
low,8019
low,10593
low,14419
low,25738
low,28513
low,25386
low,46183
low,21883
low,43357
low,31183
low,26794
low,36516
low,46674
low,19344
low,25510
low,19521
low,36204
low,16747
low,48836
low,5869
low,15440
low,22242
low,26727
low,17969
low,18136
low,32206
low,6650
low,22567
low,37933
low,18154
low,34233
low,29039
low,28139
low,36829
low,2592
low,42344
low,32095
low,30254
low,28756
low,46141
low,31120
low,26629
low,27271
low,46532
low,8629
low,16629
low,41604
low,10230
low,11770
low,25593
low,28235
low,24549
low,41511
low,3978
low,33558
low,20580
low,28108
low,15802
low,43324
low,30216
low,19933
low,16889
low,19545
low,35795
low,36867
low,21277
low,1687
low,23998
low,4522
low,24756
low,4340
low,17921
low,28361
low,35364
low,21778
low,47874
low,34483
low,41215
low,41722
low,235
low,30952
low,17370
low,42152
low,43393
low,34884
low,40891
low,573
low,4726
low,39724
low,33625
low,19157
low,34762
low,35199
low,32915
low,11544
low,23221
low,15302
low,15468
low,6672
low,11144
low,24398
low,28367
low,40504
low,2947
low,27197
low,39830
low,44305
low,30236
low,10191
low,9193
low,42707
low,44330
low,42377
low,9829
low,24294
low,24824
low,17900
low,13604
low,11951
low,12087
low,1111
low,41631
low,30134
low,3408
low,44045
low,6469
low,2080
low,14895
low,44656
low,16798
low,7132
low,41343
low,29933
low,23105
low,48899
low,21224
low,42932
low,41232
low,7430
low,46178
low,31004
low,48035
low,35010
low,39336
low,42888
low,33427
low,45443
low,8205
low,6054
low,8916
low,29828
low,21817
low,37882
low,14151
low,49203
low,34791
low,32783
low,12932
low,28751
low,42013
low,30917
low,37780
low,43147
low,16999
low,48203
low,6959
low,19283
low,34270
low,39304
low,19249
low,41163
low,5948
low,36730
low,48795
low,21621
low,28079
low,35866
low,11300
low,7958
low,31991
low,14398
low,19962
low,4906
low,31320
low,19441
low,42739
medium,26293
low,30801
low,45102
low,3967
low,28072
low,42389
low,41521
low,14826
low,32491
low,7243
low,4030
low,25139
low,27566
low,29214
low,19852
low,41600
low,25331
low,30797
low,38335
low,223
low,46575
low,15519
low,33215
low,39031
low,27456
low,7582
low,48996
low,40087
low,9041
low,16274
low,22540
low,10173
low,43092
low,44595
low,36434
low,46143
low,41035
low,38224
low,4577
low,49253
low,1533
low,26462
low,42091
low,31340
low,7248
low,16279
low,32567
low,30600
low,42507
low,6797
low,16808
low,10778
low,27499
low,15168
low,33596
low,14790
low,28514
low,5605
low,10417
low,33016
low,808
low,12294
low,38585
low,27505
low,44072
low,12145
low,5488
low,35934
low,3189
low,32475
low,13145
low,47299
low,38412
low,22403
low,36166
low,34955
low,35098
low,28415
low,31193
low,40887
low,18983
low,4788
low,7909
low,30845
low,35391
low,25789
low,22339
low,32773
low,27452
low,25042
low,38461
low,30281
low,34909
low,20235
low,31014
low,23814
low,27223
low,47951
low,30170
low,31605
low,22880
low,13699
low,47668
low,26580
low,34983
low,48811
low,35775
low,13545
low,44843
low,48609
low,14862
low,38710
low,37272
low,13733
low,46118
low,18279
low,36379
low,41051
low,28588
low,3410
low,3155
low,36322
low,48529
low,31804
low,43358
low,15119
low,13593
low,16343
low,11118
low,21355
low,10659
low,26429
low,37972
low,7760
low,47305
low,43227
low,16816
low,39204
low,49113
low,3011
low,17991
low,21940
low,39640
low,2041
low,46810
low,3130
low,46434
low,234
low,39111
low,48578
low,30959
low,45188
low,27382
low,4243
low,27734
low,47198
low,25485
low,12505
low,20298
low,24154
medium,12730
low,10917
low,11655
low,37293
low,10821
low,39013
low,30183
low,46818
low,11914
low,11756
low,31920
low,2211
low,45080
low,7523
low,47695
low,17074
low,28692
low,29468
low,24834
low,3751
low,7985
low,34495
low,31387
low,14448
low,11326
low,21241
low,3019
medium,25210
low,42028
low,34970
low,7385
low,24766
low,42181
low,49306
low,8144
low,23196
low,38888
low,38054
low,23036
low,34472
low,13201
low,43148
low,5792
low,21916
low,17786
low,6919
low,7657
low,4495
low,47784
low,22944
low,46785
low,36915
low,12938
low,45856
low,30624
low,45789
low,47181
low,21596
low,20622
low,19954
low,11355
low,24470
low,13116
low,28484
low,46321
low,1106
low,3702
low,28839
low,3970
low,17629
low,35322
low,20863
low,670
low,19274
low,30187
low,27709
low,26305
low,21438
low,46649
low,20122
low,26176
low,46655
low,5362
low,4361
low,17963
low,29407
low,26302
low,28017
low,29775
low,11327
low,30340
low,44644
low,48352
low,29882
low,4547
low,1043
low,8887
low,5517
low,46709
low,20134
low,6950
low,41617
low,15948
low,16325
low,46850
low,29765
low,30544
low,7362
low,4327
low,661
low,44284
low,18972
low,9869
low,12415
low,49108
low,45144
low,47859
low,15598
low,45501
low,17272
low,29507
low,41267
low,35538
low,18955
low,18143
low,41696
low,39301
low,22467
low,870
low,14187
low,4569
low,38737
low,32303
low,11079
low,47563
low,16870
low,37451
low,4379
low,11681
low,41936
low,11413
low,4699
low,883
low,313
low,4240
low,4369
low,9329
low,33134
low,8532
low,38505
low,18513
medium,6106
low,39999
low,9064
low,24685
low,47013
low,30500
low,43072
low,22586
low,41208
low,31672
low,37379
low,43970
low,27170
low,4747
low,33379
low,11122
low,11913
low,19162
low,26129
low,18731
low,45801
low,3026
low,32037
low,5395
low,28549
low,30680
low,301
low,10049
low,23173
low,10475
low,31808
low,28207
low,36211
low,30057
low,43376
low,27418
low,26850
low,40971
low,46885
low,28621
low,14445
low,8596
low,43839
low,9077
low,6962
low,25534
low,36398
low,39424
low,48900
low,8572
low,39995
low,18756
low,47146
low,20113
low,39283
low,47565
low,24451
low,48013
low,3062
low,44654
low,23250
low,33059
low,31085
low,30964
low,10598
low,25026
low,23872
low,38298
low,19843
low,28558
low,4208
low,22633
low,11726
low,46634
medium,16184
low,12601
low,34093
low,48068
low,33706
low,1855
low,7198
low,26335
low,8078
low,35514
low,39329
low,10352
low,13057
low,25217
low,9029
low,34173
low,39335
low,36500
low,1614
low,18089
low,24118
low,19182
low,7097
low,12275
low,20124
low,23042
low,27480
low,29944
low,48275
low,10027
low,34516
low,46373
low,37855
low,48149
low,20269
low,3265
low,34809
low,31883
low,36104
low,3329
low,8505
low,16522
low,27670
low,42725
low,29862
low,37407
low,6424
low,24639
low,9674
low,31306
low,48471
low,19809
low,13385
low,11464
low,48682
low,35661
low,34747
low,34431
low,31641
low,1070
low,9301
low,41592
low,14658
low,34316
low,30980
low,17039
low,27006
low,4175
low,24793
low,19904
low,44845
low,21713
low,36389
low,25337
low,49325
low,28406
low,17701
low,37490
low,28389
low,23593
low,7791
low,20197
low,42644
low,3875
low,33051
low,540
low,30932
low,31763
low,45677
low,21928
low,13916
low,17936
low,7018
low,40911
low,35725
low,228
low,28929
low,45790
low,20015
low,24483
low,20994
low,29066
low,23925
low,48665
low,34853
low,27954
low,22755
low,41629
low,22978
low,34288
low,44427
low,16982
medium,48740
low,15944
low,28494
low,10599
low,12752
low,42898
low,2341
low,2173
low,4685
low,38752
low,22157
low,41419
low,46429
low,7703
low,37609
low,24822
low,18068
low,9658
low,41028
low,34881
low,38764
low,19067
low,20623
low,23359
low,42534
low,10754
low,26020
low,28974
low,4517
low,8399
low,45891
low,3767
low,1134
low,48124
low,14037
low,9234
low,26666
low,45250
low,14010
low,38588
low,48025
low,44738
low,13103
low,9517
low,2292
low,9795
low,28507
low,45502
low,41127
low,29386
low,47883
low,45544
low,20728
low,32395
low,6642
low,4981
low,12750
low,6069
low,16761
low,22772
low,36992
low,27559
low,2253
low,2992
low,26607
low,47539
low,33262
low,21416
low,29883
low,43416
low,3945
low,38557
low,45098
low,8023
low,10449
low,39751
low,932
low,14912
low,8470
low,29632
low,39621
low,31333
low,34378
low,31750
low,36783
low,27187
low,46402
low,13929
low,10486
low,13307
low,5610
low,40211
low,20091
low,15808
low,35529
low,4952
low,3902
low,28060
low,35096
low,44078
low,25075
low,23019
low,29490
low,42885
low,30202
low,44236
low,30317
low,29169
low,11789
medium,31283
low,23682
medium,672
low,31203
low,36543
low,35533
low,6058
low,18098
low,28912
low,27432
low,41619
low,46777
low,39103
low,13354
low,27461
low,46076
low,477
low,30343
low,33151
low,47661
low,5614
low,17547
low,24506
low,43821
low,9931
low,30211
low,2194
low,41659
low,26174
low,43117
low,12541
low,44906
low,38204
low,29553
low,22514
low,48666
low,3847
low,5781
low,37145
low,34075
low,33397
low,32667
low,4317
low,21218
low,21471
low,6695
low,48050
low,14357
low,12127
medium,30152
low,25153
low,3195
low,3228
low,33612
low,49030
low,40051
low,4321
low,2973
high,23830
low,7864
low,1536
low,30604
low,38216
low,3754
low,10856
low,38558
low,25100
low,37312
low,11316
low,49224
low,15782
low,26655
low,16029
low,47543
low,21254
low,38650
low,25351
low,7802
low,2727
low,1377
low,32445
low,43302
low,48547
low,5773
low,43245
low,22647
low,38444
low,31679
low,47993
low,11220
low,3352
low,37546
low,24453
low,32164
low,10360
low,37866
low,8283
low,33288
low,9119
low,43649
low,16232
low,1765
low,44165
low,24725
low,34765
low,33204
low,37922
low,48180
low,2039
low,10861
low,8429
low,21514
low,15312
low,38772
low,33670
low,737
low,37709
low,5091
low,49344
low,41510
low,47918
low,24858
low,45232
low,21084
low,29636
low,48329
low,23255
low,2254
low,20312
low,36330
low,450
low,11484
low,41061
low,30063
low,41670
low,23159
low,9013
low,33556
low,38051
low,43662
low,3171
low,26260
low,18617
low,11441
low,31151
low,17266
low,29088
low,7373
low,8791
low,3795
low,11501
low,9455
low,44942
low,16991
low,1278
low,41039
low,14834
low,3272
low,4444
low,13034
low,40267
low,49014
low,23401
low,40151
low,16172
low,36207
low,46702
low,27455
low,14251
low,24033
low,6255
low,6697
low,45314
low,15398
low,23410
low,23167
low,14213
low,33633
low,242
low,41499
low,8328
low,8764
low,43077
low,41227
low,3145
low,30688
low,26920
low,39405
low,25798
